timestamp(ms);ADC;ADC>ADC;
"1769551398.443";"177";;
"1769551398.445";"178";;
"1769551398.447";"178";;
"1769551398.449";"178";;
"1769551398.451";"175";;
"1769551398.453";"184";;
"1769551398.455";"177";;
"1769551398.457";"173";;
"1769551398.459";"175";;
"1769551398.461";"190";;
"1769551398.463";"176";;
"1769551398.465";"180";;
"1769551398.467";"181";;
"1769551398.469";"177";;
"1769551398.471";"175";;
"1769551398.473";"178";;
"1769551398.475";"177";;
"1769551398.477";"186";;
"1769551398.479";"178";;
"1769551398.481";"179";;
"1769551398.483";"178";;
"1769551398.485";"178";;
"1769551398.487";"180";;
"1769551398.489";"176";;
"1769551398.491";"178";;
"1769551398.493";"177";;
"1769551398.495";"179";;
"1769551398.497";"169";;
"1769551398.499";"178";;
"1769551398.501";"179";;
"1769551398.503";"174";;
"1769551398.505";"178";;
"1769551398.507";"178";;
"1769551398.509";"180";;
"1769551398.511";"180";;
"1769551398.513";"179";;
"1769551398.515";"178";;
"1769551398.517";"180";;
"1769551398.519";"185";;
"1769551398.521";"179";;
"1769551398.523";"178";;
"1769551398.525";"180";;
"1769551398.527";"179";;
"1769551398.529";"178";;
"1769551398.531";"177";;
"1769551398.533";"181";;
"1769551398.535";"179";;
"1769551398.537";"180";;
"1769551398.539";"178";;
"1769551398.541";"178";;
"1769551398.543";"180";;
"1769551398.545";"179";;
"1769551398.547";"178";;
"1769551398.549";"179";;
"1769551398.551";"177";;
"1769551398.553";"177";;
"1769551398.555";"177";;
"1769551398.557";"181";;
"1769551398.559";"178";;
"1769551398.561";"176";;
"1769551398.563";"176";;
"1769551398.565";"179";;
"1769551398.567";"178";;
"1769551398.569";"176";;
"1769551398.571";"181";;
"1769551398.598";"176";;
"1769551398.599";"181";;
"1769551398.601";"178";;
"1769551398.603";"174";;
"1769551398.609";"177";;
"1769551398.611";"177";;
"1769551398.613";"182";;
"1769551398.615";"180";;
"1769551398.617";"178";;
"1769551398.619";"177";;
"1769551398.621";"177";;
"1769551398.623";"178";;
"1769551398.625";"181";;
"1769551398.627";"177";;
"1769551398.629";"174";;
"1769551398.631";"178";;
"1769551398.633";"182";;
"1769551398.635";"180";;
"1769551398.637";"186";;
"1769551398.639";"180";;
"1769551398.641";"173";;
"1769551398.643";"174";;
"1769551398.645";"181";;
"1769551398.647";"179";;
"1769551398.649";"178";;
"1769551398.651";"184";;
"1769551398.653";"176";;
"1769551398.655";"174";;
"1769551398.657";"176";;
"1769551398.659";"178";;
"1769551398.661";"177";;
"1769551398.663";"179";;
"1769551398.665";"181";;
"1769551398.667";"197";;
"1769551398.669";"180";;
"1769551398.671";"173";;
"1769551398.673";"178";;
"1769551398.675";"184";;
"1769551398.677";"179";;
"1769551398.679";"177";;
"1769551398.681";"177";;
"1769551398.683";"177";;
"1769551398.685";"172";;
"1769551398.687";"176";;
"1769551398.689";"180";;
"1769551398.691";"176";;
"1769551398.693";"174";;
"1769551398.695";"176";;
"1769551398.697";"181";;
"1769551398.699";"178";;
"1769551398.701";"177";;
"1769551398.703";"177";;
"1769551398.705";"177";;
"1769551398.707";"177";;
"1769551398.709";"178";;
"1769551398.711";"179";;
"1769551398.713";"182";;
"1769551398.715";"174";;
"1769551398.717";"178";;
"1769551398.719";"177";;
"1769551398.721";"178";;
"1769551398.723";"180";;
"1769551398.725";"178";;
"1769551398.727";"176";;
"1769551398.729";"177";;
"1769551398.731";"176";;
"1769551398.733";"180";;
"1769551398.735";"178";;
"1769551398.737";"178";;
"1769551398.739";"178";;
"1769551398.741";"179";;
"1769551398.743";"177";;
"1769551398.745";"174";;
"1769551398.747";"176";;
"1769551398.749";"176";;
"1769551398.751";"181";;
"1769551398.753";"176";;
"1769551398.755";"172";;
"1769551398.757";"182";;
"1769551398.759";"183";;
"1769551398.761";"179";;
"1769551398.763";"174";;
"1769551398.765";"178";;
"1769551398.767";"180";;
"1769551398.769";"177";;
"1769551398.771";"178";;
"1769551398.773";"180";;
"1769551398.775";"175";;
"1769551398.777";"183";;
"1769551398.779";"177";;
"1769551398.781";"174";;
"1769551398.783";"171";;
"1769551398.785";"177";;
"1769551398.787";"180";;
"1769551398.789";"178";;
"1769551398.791";"179";;
"1769551398.793";"175";;
"1769551398.795";"181";;
"1769551398.797";"166";;
"1769551398.799";"177";;
"1769551398.801";"170";;
"1769551398.803";"180";;
"1769551398.805";"179";;
"1769551398.807";"180";;
"1769551398.809";"180";;
"1769551398.811";"179";;
"1769551398.813";"176";;
"1769551398.815";"179";;
"1769551398.817";"170";;
"1769551398.819";"175";;
"1769551398.821";"177";;
"1769551398.823";"186";;
"1769551398.825";"184";;
"1769551398.827";"178";;
"1769551398.829";"178";;
"1769551398.831";"179";;
"1769551398.833";"181";;
"1769551398.835";"179";;
"1769551398.837";"182";;
"1769551398.839";"176";;
"1769551398.841";"177";;
"1769551398.843";"175";;
"1769551398.845";"168";;
"1769551398.847";"178";;
"1769551398.849";"179";;
"1769551398.851";"177";;
"1769551398.853";"179";;
"1769551398.855";"175";;
"1769551398.857";"175";;
"1769551398.859";"182";;
"1769551398.861";"178";;
"1769551398.863";"178";;
"1769551398.865";"180";;
"1769551398.867";"185";;
"1769551398.869";"178";;
"1769551398.871";"180";;
"1769551398.873";"179";;
"1769551398.875";"175";;
"1769551398.877";"180";;
"1769551398.879";"177";;
"1769551398.881";"177";;
"1769551398.883";"187";;
"1769551398.885";"176";;
"1769551398.887";"177";;
"1769551398.889";"181";;
"1769551398.891";"174";;
"1769551398.893";"166";;
"1769551398.895";"180";;
"1769551398.897";"179";;
"1769551398.899";"176";;
"1769551398.901";"176";;
"1769551398.903";"178";;
"1769551398.905";"177";;
"1769551398.907";"178";;
"1769551398.909";"178";;
"1769551398.911";"177";;
"1769551398.913";"178";;
"1769551398.915";"185";;
"1769551398.917";"191";;
"1769551398.919";"178";;
"1769551398.921";"171";;
"1769551398.923";"175";;
"1769551398.925";"178";;
"1769551398.927";"177";;
"1769551398.929";"174";;
"1769551398.931";"171";;
"1769551398.933";"173";;
"1769551398.935";"178";;
"1769551398.937";"176";;
"1769551398.939";"176";;
"1769551398.941";"177";;
"1769551398.943";"173";;
"1769551398.945";"177";;
"1769551398.947";"195";;
"1769551398.949";"180";;
"1769551398.951";"180";;
"1769551398.953";"177";;
"1769551398.955";"176";;
"1769551398.957";"179";;
"1769551398.959";"178";;
"1769551398.961";"185";;
"1769551398.963";"179";;
"1769551398.965";"175";;
"1769551398.967";"182";;
"1769551398.969";"180";;
"1769551398.971";"178";;
"1769551398.973";"176";;
"1769551398.975";"179";;
"1769551398.977";"175";;
"1769551398.979";"175";;
"1769551398.981";"172";;
"1769551398.983";"172";;
"1769551398.985";"178";;
"1769551398.987";"176";;
"1769551398.989";"178";;
"1769551398.991";"171";;
"1769551398.993";"180";;
"1769551398.995";"175";;
"1769551398.997";"179";;
"1769551398.999";"176";;
"1769551399.001";"178";;
"1769551399.003";"180";;
"1769551399.005";"177";;
"1769551399.007";"177";;
"1769551399.009";"178";;
"1769551399.011";"170";;
"1769551399.013";"183";;
"1769551399.015";"178";;
"1769551399.017";"177";;
"1769551399.019";"180";;
"1769551399.021";"181";;
"1769551399.023";"177";;
"1769551399.025";"176";;
"1769551399.027";"180";;
"1769551399.029";"178";;
"1769551399.031";"176";;
"1769551399.033";"180";;
"1769551399.035";"174";;
"1769551399.037";"177";;
"1769551399.039";"173";;
"1769551399.041";"176";;
"1769551399.043";"179";;
"1769551399.045";"176";;
"1769551399.047";"180";;
"1769551399.049";"177";;
"1769551399.051";"177";;
"1769551399.053";"174";;
"1769551399.055";"176";;
"1769551399.057";"187";;
"1769551399.059";"176";;
"1769551399.061";"173";;
"1769551399.063";"179";;
"1769551399.065";"175";;
"1769551399.067";"189";;
"1769551399.069";"175";;
"1769551399.071";"180";;
"1769551399.073";"177";;
"1769551399.075";"174";;
"1769551399.077";"180";;
"1769551399.079";"176";;
"1769551399.081";"181";;
"1769551399.083";"175";;
"1769551399.085";"180";;
"1769551399.087";"176";;
"1769551399.089";"176";;
"1769551399.091";"176";;
"1769551399.093";"179";;
"1769551399.095";"175";;
"1769551399.097";"181";;
"1769551399.099";"176";;
"1769551399.101";"185";;
"1769551399.103";"178";;
"1769551399.105";"176";;
"1769551399.107";"172";;
"1769551399.109";"176";;
"1769551399.111";"176";;
"1769551399.113";"167";;
"1769551399.115";"179";;
"1769551399.117";"179";;
"1769551399.119";"181";;
"1769551399.121";"177";;
"1769551399.123";"178";;
"1769551399.125";"174";;
"1769551399.127";"175";;
"1769551399.129";"178";;
"1769551399.131";"177";;
"1769551399.133";"179";;
"1769551399.135";"178";;
"1769551399.137";"171";;
"1769551399.139";"179";;
"1769551399.141";"176";;
"1769551399.143";"179";;
"1769551399.145";"176";;
"1769551399.147";"177";;
"1769551399.149";"181";;
"1769551399.151";"177";;
"1769551399.153";"178";;
"1769551399.155";"178";;
"1769551399.157";"178";;
"1769551399.159";"176";;
"1769551399.161";"171";;
"1769551399.163";"180";;
"1769551399.165";"176";;
"1769551399.167";"180";;
"1769551399.169";"173";;
"1769551399.171";"181";;
"1769551399.173";"175";;
"1769551399.175";"179";;
"1769551399.177";"178";;
"1769551399.179";"179";;
"1769551399.181";"179";;
"1769551399.183";"175";;
"1769551399.185";"185";;
"1769551399.187";"175";;
"1769551399.189";"180";;
"1769551399.191";"178";;
"1769551399.193";"178";;
"1769551399.195";"180";;
"1769551399.197";"177";;
"1769551399.199";"181";;
"1769551399.201";"181";;
"1769551399.203";"178";;
"1769551399.205";"162";;
"1769551399.207";"180";;
"1769551399.209";"178";;
"1769551399.211";"176";;
"1769551399.213";"181";;
"1769551399.215";"180";;
"1769551399.217";"181";;
"1769551399.219";"179";;
"1769551399.221";"176";;
"1769551399.223";"177";;
"1769551399.225";"177";;
"1769551399.227";"180";;
"1769551399.229";"172";;
"1769551399.231";"176";;
"1769551399.233";"178";;
"1769551399.235";"179";;
"1769551399.237";"181";;
"1769551399.239";"178";;
"1769551399.241";"178";;
"1769551399.243";"175";;
"1769551399.245";"181";;
"1769551399.247";"179";;
"1769551399.249";"176";;
"1769551399.251";"173";;
"1769551399.253";"170";;
"1769551399.255";"182";;
"1769551399.257";"185";;
"1769551399.259";"178";;
"1769551399.261";"180";;
"1769551399.263";"176";;
"1769551399.265";"179";;
"1769551399.267";"175";;
"1769551399.269";"180";;
"1769551399.271";"178";;
"1769551399.273";"177";;
"1769551399.275";"179";;
"1769551399.277";"177";;
"1769551399.279";"183";;
"1769551399.281";"175";;
"1769551399.283";"183";;
"1769551399.285";"178";;
"1769551399.287";"177";;
"1769551399.289";"173";;
"1769551399.291";"174";;
"1769551399.293";"177";;
"1769551399.295";"176";;
"1769551399.297";"175";;
"1769551399.299";"174";;
"1769551399.301";"175";;
"1769551399.303";"179";;
"1769551399.305";"175";;
"1769551399.307";"179";;
"1769551399.309";"175";;
"1769551399.311";"178";;
"1769551399.313";"181";;
"1769551399.315";"177";;
"1769551399.317";"176";;
"1769551399.319";"177";;
"1769551399.321";"180";;
"1769551399.323";"178";;
"1769551399.325";"177";;
"1769551399.327";"180";;
"1769551399.329";"178";;
"1769551399.331";"178";;
"1769551399.333";"178";;
"1769551399.335";"182";;
"1769551399.337";"177";;
"1769551399.339";"179";;
"1769551399.341";"175";;
"1769551399.343";"178";;
"1769551399.345";"176";;
"1769551399.347";"177";;
"1769551399.349";"179";;
"1769551399.351";"177";;
"1769551399.353";"174";;
"1769551399.355";"177";;
"1769551399.357";"173";;
"1769551399.359";"174";;
"1769551399.361";"174";;
"1769551399.363";"179";;
"1769551399.365";"180";;
"1769551399.367";"175";;
"1769551399.369";"178";;
"1769551399.371";"174";;
"1769551399.373";"180";;
"1769551399.375";"173";;
"1769551399.377";"183";;
"1769551399.379";"177";;
"1769551399.381";"179";;
"1769551399.383";"177";;
"1769551399.385";"176";;
"1769551399.387";"179";;
"1769551399.389";"176";;
"1769551399.391";"178";;
"1769551399.393";"175";;
"1769551399.395";"178";;
"1769551399.397";"178";;
"1769551399.399";"178";;
"1769551399.401";"178";;
"1769551399.403";"179";;
"1769551399.405";"173";;
"1769551399.407";"173";;
"1769551399.409";"177";;
"1769551399.411";"182";;
"1769551399.413";"162";;
"1769551399.415";"177";;
"1769551399.417";"176";;
"1769551399.419";"177";;
"1769551399.421";"174";;
"1769551399.423";"177";;
"1769551399.425";"179";;
"1769551399.427";"182";;
"1769551399.429";"179";;
"1769551399.431";"176";;
"1769551399.433";"172";;
"1769551399.435";"169";;
"1769551399.437";"174";;
"1769551399.439";"179";;
"1769551399.441";"175";;
"1769551399.443";"178";;
"1769551399.445";"177";;
"1769551399.447";"177";;
"1769551399.449";"174";;
"1769551399.451";"175";;
"1769551399.453";"180";;
"1769551399.455";"173";;
"1769551399.457";"179";;
"1769551399.459";"178";;
"1769551399.461";"176";;
"1769551399.463";"175";;
"1769551399.465";"176";;
"1769551399.467";"181";;
"1769551399.469";"176";;
"1769551399.471";"174";;
"1769551399.473";"177";;
"1769551399.475";"177";;
"1769551399.477";"167";;
"1769551399.479";"174";;
"1769551399.481";"179";;
"1769551399.483";"178";;
"1769551399.485";"180";;
"1769551399.487";"179";;
"1769551399.489";"179";;
"1769551399.491";"186";;
"1769551399.493";"170";;
"1769551399.495";"179";;
"1769551399.497";"176";;
"1769551399.499";"180";;
"1769551399.501";"178";;
"1769551399.503";"177";;
"1769551399.505";"177";;
"1769551399.507";"175";;
"1769551399.509";"180";;
"1769551399.511";"177";;
"1769551399.513";"178";;
"1769551399.515";"182";;
"1769551399.517";"174";;
"1769551399.519";"177";;
"1769551399.521";"177";;
"1769551399.523";"180";;
"1769551399.525";"180";;
"1769551399.527";"176";;
"1769551399.529";"177";;
"1769551399.531";"189";;
"1769551399.533";"174";;
"1769551399.535";"178";;
"1769551399.537";"176";;
"1769551399.539";"177";;
"1769551399.541";"175";;
"1769551399.543";"179";;
"1769551399.545";"171";;
"1769551399.547";"178";;
"1769551399.549";"177";;
"1769551399.551";"176";;
"1769551399.553";"178";;
"1769551399.555";"178";;
"1769551399.557";"179";;
"1769551399.559";"173";;
"1769551399.561";"180";;
"1769551399.563";"179";;
"1769551399.565";"181";;
"1769551399.567";"169";;
"1769551399.569";"175";;
"1769551399.571";"168";;
"1769551399.573";"177";;
"1769551399.575";"184";;
"1769551399.577";"188";;
"1769551399.579";"176";;
"1769551399.581";"179";;
"1769551399.583";"177";;
"1769551399.585";"180";;
"1769551399.587";"173";;
"1769551399.589";"177";;
"1769551399.591";"176";;
"1769551399.593";"178";;
"1769551399.595";"173";;
"1769551399.597";"176";;
"1769551399.599";"172";;
"1769551399.601";"177";;
"1769551399.603";"178";;
"1769551399.605";"179";;
"1769551399.607";"175";;
"1769551399.609";"178";;
"1769551399.611";"175";;
"1769551399.613";"179";;
"1769551399.615";"181";;
"1769551399.617";"180";;
"1769551399.619";"179";;
"1769551399.621";"178";;
"1769551399.623";"180";;
"1769551399.625";"179";;
"1769551399.627";"174";;
"1769551399.629";"179";;
"1769551399.631";"179";;
"1769551399.633";"179";;
"1769551399.635";"178";;
"1769551399.637";"173";;
"1769551399.639";"176";;
"1769551399.641";"173";;
"1769551399.643";"178";;
"1769551399.645";"176";;
"1769551399.647";"164";;
"1769551399.649";"179";;
"1769551399.651";"174";;
"1769551399.653";"179";;
"1769551399.655";"171";;
"1769551399.657";"179";;
"1769551399.659";"176";;
"1769551399.661";"182";;
"1769551399.663";"175";;
"1769551399.665";"176";;
"1769551399.667";"181";;
"1769551399.669";"177";;
"1769551399.671";"174";;
"1769551399.673";"182";;
"1769551399.675";"179";;
"1769551399.677";"182";;
"1769551399.679";"173";;
"1769551399.681";"180";;
"1769551399.683";"175";;
"1769551399.685";"185";;
"1769551399.687";"172";;
"1769551399.715";"179";;
"1769551399.716";"163";;
"1769551399.717";"174";;
"1769551399.719";"176";;
"1769551399.721";"171";;
"1769551399.725";"177";;
"1769551399.727";"177";;
"1769551399.728";"173";;
"1769551399.729";"178";;
"1769551399.731";"176";;
"1769551399.733";"178";;
"1769551399.735";"174";;
"1769551399.737";"180";;
"1769551399.739";"176";;
"1769551399.741";"175";;
"1769551399.743";"178";;
"1769551399.745";"179";;
"1769551399.747";"176";;
"1769551399.749";"177";;
"1769551399.751";"183";;
"1769551399.753";"181";;
"1769551399.755";"173";;
"1769551399.757";"178";;
"1769551399.759";"178";;
"1769551399.761";"178";;
"1769551399.763";"179";;
"1769551399.765";"176";;
"1769551399.767";"176";;
"1769551399.769";"179";;
"1769551399.771";"180";;
"1769551399.773";"177";;
"1769551399.775";"179";;
"1769551399.777";"179";;
"1769551399.779";"176";;
"1769551399.781";"180";;
"1769551399.783";"178";;
"1769551399.785";"180";;
"1769551399.787";"175";;
"1769551399.789";"175";;
"1769551399.791";"175";;
"1769551399.793";"175";;
"1769551399.795";"180";;
"1769551399.797";"176";;
"1769551399.799";"178";;
"1769551399.801";"179";;
"1769551399.803";"181";;
"1769551399.805";"183";;
"1769551399.807";"176";;
"1769551399.809";"177";;
"1769551399.811";"179";;
"1769551399.813";"178";;
"1769551399.815";"174";;
"1769551399.817";"176";;
"1769551399.819";"174";;
"1769551399.821";"176";;
"1769551399.823";"179";;
"1769551399.825";"177";;
"1769551399.827";"175";;
"1769551399.829";"179";;
"1769551399.831";"176";;
"1769551399.833";"176";;
"1769551399.835";"175";;
"1769551399.837";"175";;
"1769551399.839";"177";;
"1769551399.841";"177";;
"1769551399.843";"185";;
"1769551399.845";"177";;
"1769551399.847";"180";;
"1769551399.849";"176";;
"1769551399.851";"177";;
"1769551399.853";"178";;
"1769551399.855";"177";;
"1769551399.857";"177";;
"1769551399.859";"177";;
"1769551399.861";"174";;
"1769551399.863";"177";;
"1769551399.865";"184";;
"1769551399.867";"179";;
"1769551399.869";"179";;
"1769551399.871";"174";;
"1769551399.873";"182";;
"1769551399.875";"174";;
"1769551399.877";"180";;
"1769551399.879";"176";;
"1769551399.881";"176";;
"1769551399.883";"183";;
"1769551399.885";"183";;
"1769551399.887";"172";;
"1769551399.889";"176";;
"1769551399.891";"177";;
"1769551399.893";"171";;
"1769551399.895";"175";;
"1769551399.897";"182";;
"1769551399.899";"177";;
"1769551399.901";"180";;
"1769551399.903";"167";;
"1769551399.905";"178";;
"1769551399.907";"181";;
"1769551399.909";"172";;
"1769551399.911";"176";;
"1769551399.913";"182";;
"1769551399.915";"178";;
"1769551399.917";"174";;
"1769551399.919";"178";;
"1769551399.921";"177";;
"1769551399.923";"177";;
"1769551399.925";"174";;
"1769551399.927";"179";;
"1769551399.929";"178";;
"1769551399.931";"180";;
"1769551399.933";"178";;
"1769551399.935";"175";;
"1769551399.937";"172";;
"1769551399.939";"176";;
"1769551399.941";"178";;
"1769551399.943";"179";;
"1769551399.945";"180";;
"1769551399.947";"178";;
"1769551399.949";"179";;
"1769551399.951";"170";;
"1769551399.953";"175";;
"1769551399.955";"177";;
"1769551399.957";"180";;
"1769551399.959";"175";;
"1769551399.961";"178";;
"1769551399.963";"176";;
"1769551399.965";"176";;
"1769551399.967";"175";;
"1769551399.969";"179";;
"1769551399.971";"178";;
"1769551399.973";"179";;
"1769551399.975";"179";;
"1769551399.977";"176";;
"1769551399.979";"184";;
"1769551399.981";"182";;
"1769551399.983";"180";;
"1769551399.985";"178";;
"1769551399.987";"170";;
"1769551399.989";"179";;
"1769551399.991";"172";;
"1769551399.993";"184";;
"1769551399.995";"177";;
"1769551399.997";"179";;
"1769551399.999";"178";;
"1769551400.001";"177";;
"1769551400.003";"181";;
"1769551400.005";"178";;
"1769551400.007";"179";;
"1769551400.009";"178";;
"1769551400.011";"178";;
"1769551400.013";"179";;
"1769551400.015";"176";;
"1769551400.017";"179";;
"1769551400.019";"176";;
"1769551400.021";"180";;
"1769551400.023";"173";;
"1769551400.025";"176";;
"1769551400.027";"180";;
"1769551400.029";"175";;
"1769551400.031";"175";;
"1769551400.033";"179";;
"1769551400.035";"179";;
"1769551400.037";"180";;
"1769551400.039";"177";;
"1769551400.041";"174";;
"1769551400.043";"174";;
"1769551400.045";"183";;
"1769551400.047";"186";;
"1769551400.049";"174";;
"1769551400.051";"176";;
"1769551400.053";"183";;
"1769551400.055";"177";;
"1769551400.057";"179";;
"1769551400.059";"176";;
"1769551400.061";"176";;
"1769551400.063";"176";;
"1769551400.065";"176";;
"1769551400.067";"179";;
"1769551400.069";"177";;
"1769551400.071";"184";;
"1769551400.073";"177";;
"1769551400.075";"175";;
"1769551400.077";"176";;
"1769551400.079";"176";;
"1769551400.081";"177";;
"1769551400.083";"179";;
"1769551400.085";"176";;
"1769551400.087";"177";;
"1769551400.089";"179";;
"1769551400.091";"171";;
"1769551400.093";"183";;
"1769551400.095";"180";;
"1769551400.097";"172";;
"1769551400.099";"179";;
"1769551400.101";"171";;
"1769551400.103";"179";;
"1769551400.105";"177";;
"1769551400.107";"178";;
"1769551400.109";"182";;
"1769551400.111";"172";;
"1769551400.113";"179";;
"1769551400.115";"175";;
"1769551400.117";"180";;
"1769551400.119";"179";;
"1769551400.121";"180";;
"1769551400.123";"173";;
"1769551400.125";"178";;
"1769551400.127";"180";;
"1769551400.129";"178";;
"1769551400.131";"178";;
"1769551400.133";"184";;
"1769551400.135";"178";;
"1769551400.137";"177";;
"1769551400.139";"180";;
"1769551400.141";"176";;
"1769551400.143";"179";;
"1769551400.145";"183";;
"1769551400.147";"182";;
"1769551400.149";"175";;
"1769551400.151";"179";;
"1769551400.153";"178";;
"1769551400.155";"177";;
"1769551400.157";"178";;
"1769551400.159";"177";;
"1769551400.161";"178";;
"1769551400.163";"177";;
"1769551400.165";"177";;
"1769551400.167";"172";;
"1769551400.169";"173";;
"1769551400.171";"178";;
"1769551400.173";"173";;
"1769551400.175";"178";;
"1769551400.177";"180";;
"1769551400.179";"177";;
"1769551400.181";"180";;
"1769551400.183";"177";;
"1769551400.185";"177";;
"1769551400.187";"179";;
"1769551400.189";"180";;
"1769551400.191";"178";;
"1769551400.193";"186";;
"1769551400.195";"177";;
"1769551400.197";"176";;
"1769551400.199";"176";;
"1769551400.201";"176";;
"1769551400.203";"175";;
"1769551400.205";"178";;
"1769551400.207";"183";;
"1769551400.209";"185";;
"1769551400.211";"178";;
"1769551400.213";"173";;
"1769551400.215";"181";;
"1769551400.217";"174";;
"1769551400.219";"181";;
"1769551400.221";"176";;
"1769551400.223";"180";;
"1769551400.225";"177";;
"1769551400.227";"178";;
"1769551400.229";"176";;
"1769551400.231";"178";;
"1769551400.233";"180";;
"1769551400.235";"177";;
"1769551400.237";"182";;
"1769551400.239";"174";;
"1769551400.241";"174";;
"1769551400.243";"178";;
"1769551400.245";"176";;
"1769551400.247";"177";;
"1769551400.249";"175";;
"1769551400.251";"182";;
"1769551400.253";"190";;
"1769551400.255";"176";;
"1769551400.257";"178";;
"1769551400.259";"176";;
"1769551400.261";"174";;
"1769551400.263";"175";;
"1769551400.265";"180";;
"1769551400.267";"180";;
"1769551400.269";"177";;
"1769551400.271";"182";;
"1769551400.273";"175";;
"1769551400.275";"180";;
"1769551400.277";"179";;
"1769551400.279";"180";;
"1769551400.281";"180";;
"1769551400.283";"177";;
"1769551400.285";"180";;
"1769551400.287";"179";;
"1769551400.289";"163";;
"1769551400.291";"171";;
"1769551400.293";"178";;
"1769551400.295";"178";;
"1769551400.297";"181";;
"1769551400.299";"177";;
"1769551400.301";"180";;
"1769551400.303";"181";;
"1769551400.305";"179";;
"1769551400.307";"177";;
"1769551400.309";"175";;
"1769551400.311";"178";;
"1769551400.313";"178";;
"1769551400.315";"178";;
"1769551400.317";"172";;
"1769551400.319";"177";;
"1769551400.321";"179";;
"1769551400.323";"176";;
"1769551400.325";"177";;
"1769551400.327";"177";;
"1769551400.329";"181";;
"1769551400.331";"176";;
"1769551400.333";"172";;
"1769551400.335";"180";;
"1769551400.337";"176";;
"1769551400.339";"179";;
"1769551400.341";"175";;
"1769551400.343";"177";;
"1769551400.345";"176";;
"1769551400.347";"180";;
"1769551400.349";"179";;
"1769551400.351";"178";;
"1769551400.353";"180";;
"1769551400.355";"174";;
"1769551400.357";"176";;
"1769551400.359";"181";;
"1769551400.361";"178";;
"1769551400.363";"173";;
"1769551400.365";"178";;
"1769551400.367";"181";;
"1769551400.369";"179";;
"1769551400.371";"177";;
"1769551400.373";"179";;
"1769551400.375";"174";;
"1769551400.377";"177";;
"1769551400.379";"167";;
"1769551400.381";"176";;
"1769551400.383";"178";;
"1769551400.385";"175";;
"1769551400.387";"179";;
"1769551400.389";"174";;
"1769551400.391";"177";;
"1769551400.393";"181";;
"1769551400.395";"177";;
"1769551400.397";"185";;
"1769551400.399";"173";;
"1769551400.401";"185";;
"1769551400.403";"175";;
"1769551400.405";"177";;
"1769551400.407";"177";;
"1769551400.409";"178";;
"1769551400.411";"176";;
"1769551400.413";"176";;
"1769551400.415";"183";;
"1769551400.417";"180";;
"1769551400.419";"177";;
"1769551400.421";"178";;
"1769551400.423";"174";;
"1769551400.425";"178";;
"1769551400.427";"179";;
"1769551400.429";"181";;
"1769551400.431";"177";;
"1769551400.433";"176";;
"1769551400.435";"176";;
"1769551400.437";"176";;
"1769551400.439";"177";;
"1769551400.441";"178";;
"1769551400.443";"188";;
"1769551400.445";"182";;
"1769551400.447";"180";;
"1769551400.449";"180";;
"1769551400.451";"177";;
"1769551400.453";"178";;
"1769551400.455";"169";;
"1769551400.457";"177";;
"1769551400.459";"175";;
"1769551400.461";"181";;
"1769551400.463";"177";;
"1769551400.465";"177";;
"1769551400.467";"177";;
"1769551400.469";"179";;
"1769551400.471";"176";;
"1769551400.473";"177";;
"1769551400.475";"176";;
"1769551400.477";"177";;
"1769551400.479";"177";;
"1769551400.481";"176";;
"1769551400.483";"180";;
"1769551400.485";"179";;
"1769551400.487";"180";;
"1769551400.489";"174";;
"1769551400.491";"186";;
"1769551400.493";"177";;
"1769551400.495";"185";;
"1769551400.497";"177";;
"1769551400.499";"180";;
"1769551400.501";"179";;
"1769551400.503";"177";;
"1769551400.505";"177";;
"1769551400.507";"179";;
"1769551400.509";"178";;
"1769551400.511";"178";;
"1769551400.513";"179";;
"1769551400.515";"179";;
"1769551400.517";"179";;
"1769551400.519";"185";;
"1769551400.521";"176";;
"1769551400.523";"179";;
"1769551400.525";"175";;
"1769551400.527";"178";;
"1769551400.529";"178";;
"1769551400.531";"180";;
"1769551400.533";"180";;
"1769551400.535";"179";;
"1769551400.537";"180";;
"1769551400.539";"178";;
"1769551400.541";"176";;
"1769551400.543";"178";;
"1769551400.545";"175";;
"1769551400.547";"176";;
"1769551400.549";"181";;
"1769551400.551";"180";;
"1769551400.553";"180";;
"1769551400.555";"179";;
"1769551400.557";"173";;
"1769551400.559";"179";;
"1769551400.561";"176";;
"1769551400.563";"177";;
"1769551400.565";"180";;
"1769551400.567";"180";;
"1769551400.569";"181";;
"1769551400.571";"176";;
"1769551400.573";"185";;
"1769551400.575";"178";;
"1769551400.577";"179";;
"1769551400.579";"175";;
"1769551400.581";"178";;
"1769551400.583";"177";;
"1769551400.585";"174";;
"1769551400.587";"178";;
"1769551400.589";"174";;
"1769551400.591";"177";;
"1769551400.593";"176";;
"1769551400.595";"178";;
"1769551400.597";"177";;
"1769551400.599";"176";;
"1769551400.601";"177";;
"1769551400.603";"174";;
"1769551400.605";"181";;
"1769551400.607";"176";;
"1769551400.609";"175";;
"1769551400.611";"179";;
"1769551400.613";"176";;
"1769551400.615";"180";;
"1769551400.617";"176";;
"1769551400.619";"177";;
"1769551400.621";"177";;
"1769551400.623";"178";;
"1769551400.625";"175";;
"1769551400.627";"180";;
"1769551400.629";"178";;
"1769551400.631";"175";;
"1769551400.633";"181";;
"1769551400.635";"178";;
"1769551400.637";"179";;
"1769551400.639";"178";;
"1769551400.641";"176";;
"1769551400.643";"179";;
